event_year,event_date,classification,record_kind,school_name_source,institution_name_ipeds,unitid,unitid_match_method,opeid8,opeid6,state,sector,institutional_category,tracker_category,student_headcount,student_headcount_year,ipeds_first_seen_year,ipeds_last_seen_year,ipeds_last_act,ipeds_last_closedat,institution_status,is_active,source_group,source_file,source_section,event_label,source_title,source_url,classification_basis,sch_type,closed_count,pgm_length,notes
2008,04/01/2008,main_campus,closure,Hollywood Beauty College,Hollywood Beauty College,141671,,00777500,7775,HI,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,,2008,2008,2008,D,04/01/2008,,D,ipeds_annual_directory,HD2008.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2008.
2008,05/09/2008,main_campus,closure,Scot Lewis Schools-Plymouth,Scot Lewis Schools-Plymouth,175148,,00972200,9722,MN,Private for-profit,Less than 2 years,Less than 2 years,,2008,2008,2008,D,05/09/2008,,D,ipeds_annual_directory,HD2008.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2008.
2008,05/19/2008,main_campus,closure,Madison Cosmetology College,Madison Cosmetology College,239725,,01290600,12906,WI,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,,2008,2008,2008,D,05/19/2008,,D,ipeds_annual_directory,HD2008.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2008.
2008,06/01/2008,main_campus,closure,Glendale Career College-Oceanside,Glendale Career College-Oceanside,445805,,02338510,23385,CA,Private for-profit,Less than 2 years,Less than 2 years,,2008,2008,2008,D,06/01/2008,,D,ipeds_annual_directory,HD2008.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2008.
2008,07/31/2008,main_campus,closure,Everest Institute-Atlanta Downtown,Everest Institute-Atlanta Downtown,139898,,02318600,23186,GA,Private for-profit,Less than 2 years,Less than 2 years,,2008,2008,2008,D,07/31/2008,,D,ipeds_annual_directory,HD2008.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2008.
2008,07/31/2008,main_campus,closure,Weston Jesuit School of Theology,Weston Jesuit School of Theology,168272,,02161300,21613,MA,Private not-for-profit,4-year or above,4-year or above,,2008,2008,2008,D,07/31/2008,,D,ipeds_annual_directory,HD2008.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2008.
2008,11/14/2008,main_campus,closure,Gemological Institute of America-Los Angeles,Gemological Institute of America-Los Angeles,443863,,02231902,22319,CA,Private not-for-profit,Less than 2 years,Less than 2 years,,2008,2008,2008,D,11/14/2008,,D,ipeds_annual_directory,HD2008.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2008.
2008,2008,main_campus,closure,Colonial Heights Beauty Academy,Colonial Heights Beauty Academy,377403,,02340000,23400,VA,Private for-profit,Less than 2 years,Less than 2 years,,2008,2008,2008,D,2008,,D,ipeds_annual_directory,HD2008.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2008.
2008,2008,main_campus,closure,Ray's Faith Academy of Beauty Education,Ray's Faith Academy of Beauty Education,449621,,03858300,38583,LA,Private for-profit,Less than 2 years,Less than 2 years,,2008,2008,2008,D,2008,,D,ipeds_annual_directory,HD2008.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2008.
2008,,main_campus,closure,Advocate Illinois Masonic School of Radiologic Technology,Advocate Illinois Masonic School of Radiologic Technology,421939,opeid6,,10737,IL,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,,2008,2008,2008,D,08/31/2008,,D,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,4,11,
2008,,main_campus,closure,Alexandria Academy Of Beauty Culture Inc.,Alexandria Academy of Beauty Culture,158079,opeid6,,24934,LA,Private for-profit,Less than 2 years,Less than 2 years,,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,,
2008,,main_campus,closure,Allied Career Center,,,,,39843,TX,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,2,
2008,,main_campus,closure,Beatrice Academy of Beauty,,,,,21639,OH,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2008,,main_campus,closure,Benchmark Career Institute,,,,,41221,TX,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,0,
2008,,main_campus,closure,Benefis Healthcare School of Radiologic Technology,Benefis Healthcare School of Radiologic Technology,180142,opeid6,,4425,MT,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,,2008,2008,2008,D,06/01/2008,,D,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,4,
2008,,main_campus,closure,Brooks College,Brooks College,110176,opeid6,,20655,CA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,395,2008,2008,2008,M,12/01/2008,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,5,
2008,,main_campus,closure,Business Skills Institute a Department of the Education Center,Business Skills Institute,434399,opeid6,,32913,WY,Public,Less than 2 years,Less than 2 years,,2008,2008,2008,D,2008,,D,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,1,1,2,
2008,,main_campus,closure,Caliber Training Institute,Caliber Training Institute,189787,opeid6,,31724,NY,Private for-profit,Less than 2 years,Less than 2 years,,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,,
2008,,main_campus,closure,Career Academy,Career Academy Inc,364609,opeid6,,25721,TX,Private for-profit,Less than 2 years,Less than 2 years,48,2008,2008,2008,M,11/01/2008,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2008,,main_campus,closure,Columbia Beauty School,,,,,23103,SC,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,,
2008,,main_campus,closure,Cortiva Institute - Brian Utting School of Massage,Cortiva Institute-Brian Utting School of Massage,443313,opeid6,,36315,WA,Private for-profit,Less than 2 years,Less than 2 years,,2008,2008,2008,D,2008,,D,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2008,,main_campus,closure,DVS College,,,,,34794,CA,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2008,,main_campus,closure,DeVoe College of Beauty,,,,,21733,AZ,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2008,,main_campus,closure,Helma Institute of Massage Therapy,,,,,36293,NJ,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,,
2008,,main_campus,closure,Kaplan Career Institute,Kaplan Career Institute,428091,opeid6,,31282,NM,Private for-profit,Less than 2 years,Less than 2 years,290,2008,2008,2008,M,2008,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2008,,main_campus,closure,Marinello Schools of Beauty,Marinello School of Beauty,118392,opeid6,,7456,CA,Private for-profit,Less than 2 years,Less than 2 years,60,2008,2008,2008,M,04/01/2008,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2008,,main_campus,closure,Mason Academy of Cosmetology,,,,,40374,TN,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2008,,main_campus,closure,Metro Technical Institute,,,,,32493,MI,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2008,,main_campus,closure,Mr. Johns School Of Cosmetology,Mr John's School of Cosmetology & Nails,407106,opeid6,,25381,IL,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,,2008,2008,2008,D,08/30/2008,,D,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,4,
2008,,main_campus,closure,Nail Academy (The),,,,,36793,NY,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,,
2008,,main_campus,closure,New York Technical Institute of Hawaii,New York Technical Institute of Hawaii,141857,opeid6,,30208,HI,Private for-profit,Less than 2 years,Less than 2 years,152,2008,2008,2008,M,2008,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2008,,main_campus,closure,Newbridge College - Monterey Park,Newbridge College-Monterey Park,419688,opeid6,,31057,CA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,24,2008,2008,2008,M,07/03/2008,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,3,3,
2008,,main_campus,closure,Nightingale Medical Institute,Nightingale Medical Institute,449560,opeid6,,41053,GA,Private for-profit,Less than 2 years,Less than 2 years,368,2008,2008,2008,M,11/18/2008,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,2,
2008,,main_campus,closure,Ohio Academy - Paul Mitchell Partner School,,,,,20778,OH,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,4,
2008,,main_campus,closure,Professional Skills Career Academy,PSC Academy Inc,214908,opeid6,,22134,PA,Private for-profit,Less than 2 years,Less than 2 years,,2008,2008,2008,D,07/01/2008,,D,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2008,,main_campus,closure,Pat Goins Shreveport Beauty School,,,,,23231,LA,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2008,,main_campus,closure,Phagans' Orchards Beauty School,Phagans Orchards Beauty School,236267,opeid6,,23451,WA,Private for-profit,Less than 2 years,Less than 2 years,,2008,2008,2008,D,06/30/2008,,D,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2008,,main_campus,closure,Pillsbury Baptist Bible College,Pillsbury Baptist Bible College,174561,opeid6,,22845,MN,Private not-for-profit,4-year or above,4-year or above,170,2008,2008,2008,M,12/31/2008,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,6,
2008,,main_campus,closure,Platt College,,,,,26203,CA,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,6,
2008,,main_campus,closure,Ross Medical Education Center,Ross Medical Education Center-Decatur,437574,opeid6,,33913,GA,Private for-profit,Less than 2 years,Less than 2 years,,2008,2008,2008,D,2008,,D,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2008,,main_campus,closure,Scientific College of Beauty / Barbering,Scientific College of Beauty and Barbering,238971,opeid6,,7774,WI,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,4,
2008,,main_campus,closure,St. Charles School of Massage Therapy,St Charles School of Massage Therapy,444875,opeid6,,38173,MO,Private for-profit,Less than 2 years,Less than 2 years,,2008,2008,2008,D,08/01/2008,,D,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2008,,main_campus,closure,Suncoast II The Tampa Bay School of Massage Therapy,,,,,23370,FL,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,2,
2008,,main_campus,closure,TESST College of Technology,TESST College of Technology-Alexandria,248970,opeid6,,26059,VA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,304,2008,2008,2008,M,09/22/2008,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2008,,main_campus,closure,Tennessee Career College,Tennessee Career College,439987,opeid6,,34543,TN,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,11,
2008,,main_campus,closure,Aveda Institute Birmingham,Toni Love's Cosmetology Training Center,450924,opeid6,,41252,AL,Private for-profit,,,,2008,2008,2008,P,-2,,P,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2008,,main_campus,closure,TrendMasters Academy of Cosmetology,,,,,23111,MO,Private for-profit,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2008,,main_campus,closure,Vennard College,Vennard College,154509,opeid6,,1894,IA,Private not-for-profit,4-year or above,4-year or above,78,2008,2008,2008,M,11/25/2008,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,6,
2008,,main_campus,closure,Winner Institute of Arts & Sciences,Winner Institute of Arts & Sciences,440837,opeid6,,35033,PA,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,,2008,2008,2008,D,07/26/2008,,D,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,5,
2009,9/2009,main_campus,closure,Northeast Ohio Dental Assistant Academy,Northeast Ohio Dental Assistant Academy,453631,,-2,-2,OH,Private for-profit,Less than 2 years,Less than 2 years,17,2008,2008,2010,D,9/2009,,N,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2010.
2009,,main_campus,closure,Academy of Cosmetology,Academy of Cosmetology,442912,opeid6,,35633,TX,Private for-profit,Less than 2 years,Less than 2 years,72,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2009,,main_campus,closure,Academy of Professional Careers,Academy of Professional Careers,451176,opeid6,,41205,FL,Private for-profit,Less than 2 years,Less than 2 years,122,2008,2008,2008,N,-2,,N,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2009,,main_campus,closure,Aims Academy,Aims Academy,376710,opeid6,,30238,TX,Private for-profit,Less than 2 years,Less than 2 years,51,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2009,,main_campus,closure,AmesEd,Amesed,446020,opeid6,,39263,TX,Private for-profit,Less than 2 years,Less than 2 years,65,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,,
2009,,main_campus,closure,BMSI Institute,BMSI Institute,446066,opeid6,,38623,KS,Private for-profit,Less than 2 years,Less than 2 years,17,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,2,
2009,,main_campus,closure,Baltimore Hebrew University,Baltimore Hebrew University Inc,161837,opeid6,,2060,MD,Private not-for-profit,4-year or above,4-year or above,178,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,8,
2009,,main_campus,closure,Career Beauty College,Career Beauty College,142124,opeid6,,22107,ID,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,94,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2009,,main_campus,closure,Charles E Gregory School of Nursing (The),Charles E Gregory School of Nursing,184010,opeid6,,6410,NJ,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,119,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,11,
2009,,main_campus,closure,East Metro Opportunities Industrialization Center,East Metro Opportunities Industrialization Center,365930,opeid6,,25512,MN,Private not-for-profit,Less than 2 years,Less than 2 years,215,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,3,
2009,,main_campus,closure,Elizabethtown Beauty School,Elizabethtown Beauty School,156611,opeid6,,22798,KY,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,36,2008,2008,2008,M,02/01/2009,,M,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,4,
2009,,main_campus,closure,Episcopal School of Nursing,Episcopal School of Nursing,212407,opeid6,,6539,PA,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,130,2008,2008,2010,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,11,
2009,,main_campus,closure,Esthetics Institute at Concord Academy,Esthetics Institute at Concord Academy,407382,opeid6,,23002,NH,Private for-profit,Less than 2 years,Less than 2 years,18,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2009,,main_campus,closure,Lake College,Lake College,446367,opeid6,,38063,CA,Private for-profit,Less than 2 years,Less than 2 years,121,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,4,
2009,,main_campus,closure,Lehigh Valley College,Lehigh Valley College,214227,opeid6,,8889,PA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,658,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2009,,main_campus,closure,Liberty Training Institute,Liberty Training Institute,444741,opeid6,,36213,CA,Private for-profit,Less than 2 years,Less than 2 years,187,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,2,
2009,,main_campus,closure,Magnolia Bible College,Magnolia Bible College,175917,opeid6,,23612,MS,Private not-for-profit,4-year or above,4-year or above,59,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,6,
2009,,main_campus,closure,Maison D' Esthetique Academy,Maison D'Esthetique Academy,418737,opeid6,,25497,PR,Private for-profit,Less than 2 years,Less than 2 years,270,2008,2008,2010,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2009,,main_campus,closure,McIntosh College,McIntosh College,182944,opeid6,,4730,NH,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,1232,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,5,
2009,,main_campus,closure,Moler Hairstyling College,Moler Hairstyling College,449588,opeid6,,41197,IN,Private for-profit,Less than 2 years,Less than 2 years,51,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2009,,main_campus,closure,Montgomery College,,,,,106911,MD,Public,,,,,,,,,,,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,1,2,5,
2009,,main_campus,closure,New Wave Hair Academy,New Wave Hair Academy,403405,opeid6,,24980,TN,Private for-profit,Less than 2 years,Less than 2 years,112,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2009,,main_campus,closure,New Wave Hair Academy,New Wave Hair Academy,379685,opeid6,,30125,TN,Private for-profit,Less than 2 years,Less than 2 years,313,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2009,,main_campus,closure,New Wave Hair Academy,New Wave Hair Academy-Jackson,220747,opeid6,,25976,TN,Private for-profit,Less than 2 years,Less than 2 years,162,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,3,
2009,,main_campus,closure,New York International Beauty School,New York International Beauty School Ltd,390394,opeid6,,30885,NY,Private for-profit,Less than 2 years,Less than 2 years,458,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,2,3,
2009,,main_campus,closure,Rabbinical Seminary Of Adas Yereim,Rabbinical Seminary of Adas Yereim,194709,opeid6,,23497,NY,Private not-for-profit,4-year or above,4-year or above,60,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,8,
2009,,main_campus,closure,Savannah River College,Savannah River College,140191,opeid6,,22053,GA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,442,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,3,5,
2009,,main_campus,closure,Southeastern University,Southeastern University,131788,opeid6,,1456,DC,Private not-for-profit,4-year or above,4-year or above,1118,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,2,8,
2009,,main_campus,closure,Sparks College,Sparks College,148973,opeid6,,4571,IL,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,40,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,4,
2009,,main_campus,closure,Tri-State College,Tri-State College,441654,opeid6,,35783,OH,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,55,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,3,1,5,
2009,,main_campus,closure,UPMC Presbyterian School of Medical Imaging,University of Pittsburgh Medical Center-Health System,418418,opeid6,,5942,PA,Private not-for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,61,2008,2008,2008,A,-2,,A,baseline_closure_file,closure_file_20250403.xlsx,,Federal closure workbook baseline,,,Cumulative federal closure workbook row (full-system closure logic).,2,1,11,
2010,06/01/2010,main_campus,closure,UPMC Presbyterian Shadyside Dietetic Internship,UPMC Presbyterian Shadyside Dietetic Internship,418463,,00657702,6577,PA,Private not-for-profit,4-year or above,4-year or above,4,2009,2008,2010,D,06/01/2010,,A,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2010.
2010,06/30/2010,main_campus,closure,Brandywine School of Nursing,Brandywine School of Nursing,211246,,00488700,4887,PA,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,77,2009,2008,2010,D,06/30/2010,,A,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2010.
2010,09/29/2010,main_campus,closure,Miami-Jacobs Career College,Academy of Court Reporting-Akron,369853,,02152102,21521,OH,Private for-profit,At least 2 but less than 4 years,At least 2 but less than 4 years,253,2009,2008,2010,D,09/29/2010,,A,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2010.
2010,10/14/2010,main_campus,closure,Montana University System-System Office,Montana University System-System Office,180470,,002530A1,2530,MT,Public,4-year or above,4-year or above,,2008,2008,2010,D,10/14/2010,,A,ipeds_annual_directory,HD2010.zip,Annual HD directory,IPEDS annual status exit,,,IPEDS annual directory status plus disappearance from later directories; last status marked the institution closed.,,,,Last annual IPEDS status was ACT=D in HD2010.
